Marital status,Course,Previous qualification,Mother's qualification,Father's qualification,Displaced,Educational special needs,Gender,Age at enrollment,International,Target
Divorced,Communication Design,Higher education - bachelor's degree,Unknown education level,Unknown education level,No,No,Female,53,No,Dropout
Married,Social Service Evening Program,Secondary education,Unknown education level,Unknown education level,No,No,Female,54,No,Dropout
Single,Social Service Evening Program,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Female,44,No,Dropout
Single,Social Service,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Female,28,No,Graduate
Single,Social Service Evening Program,Higher education - master's degree 2nd cycle,Basic education 3rd cycle,Basic education 3rd cycle,No,No,Female,37,No,Graduate
Single,Social Service,Secondary education,10th year schooling,10th year schooling,Yes,No,Female,20,No,Graduate
Single,Social Service,Secondary education,Basic education 3rd cycle,Basic education 3rd cycle,Yes,No,Male,19,No,Dropout
Single,Agronomy,Secondary education,Basic education 2nd cycle,Basic education 1st cycle,Yes,No,Male,23,No,Graduate
Single,Social Service,Secondary education,Basic education 3rd cycle,Basic education 1st cycle,No,No,Male,22,No,Dropout
Single,Tourism,Secondary education,Higher education - degree,Basic education 3rd cycle,No,No,Male,24,No,Dropout
Single,Agronomy,Secondary education,Secondary education,Basic education 2nd cycle,No,No,Male,26,No,Dropout
Single,Journalism and Communication,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Male,18,No,Graduate
Single,Equinculture,Technological specialization course,Basic education 2nd cycle,Basic education 3rd cycle,No,No,Male,24,No,Dropout
Single,Animation and Multimedia Design,Secondary education,Secondary education,Basic education 2nd cycle,Yes,No,Male,26,No,Dropout
Single,Tourism,Basic education 3rd cycle,Basic education 1st cycle,Basic education 1st cycle,No,No,Male,27,No,Dropout
Single,Agronomy,Technological specialization course,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Male,20,No,Graduate
Single,Computer Science,Secondary education,Other 11th year schooling,Secondary education,Yes,No,Male,19,No,Dropout
Single,Veterinary Nursing,Secondary education,Basic education 2nd cycle,Basic education 2nd cycle,No,No,Male,18,No,Dropout
Single,Nursing,Secondary education,Secondary education,Secondary education,Yes,No,Male,18,No,Graduate
Single,Social Service,Secondary education,Basic education 2nd cycle,Basic education 3rd cycle,Yes,No,Male,19,No,Dropout
Single,Journalism and Communication,Secondary education,Secondary education,Basic education 3rd cycle,No,No,Male,19,No,Graduate
Married,Agronomy,Secondary education,Higher education - bachelor's degree,Higher education - bachelor's degree,No,No,Male,30,No,Dropout
Single,Journalism and Communication,Secondary education,Secondary education,Higher education - degree,No,No,Male,22,No,Dropout
Single,Management,Secondary education,Higher education - degree,Basic education 2nd cycle,No,No,Male,19,No,Dropout
Single,Management,Secondary education,Basic education 2nd cycle,Secondary education,No,No,Male,21,No,Dropout
Single,Animation and Multimedia Design,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Male,22,No,Dropout
Single,Agronomy,Basic education 3rd cycle,Higher education - degree,Secondary education,Yes,No,Male,35,No,Dropout
Single,Management,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Male,20,No,Dropout
Single,Equinculture,Secondary education,Frequency of higher education,7th year old schooling,No,No,Male,21,No,Graduate
Single,Veterinary Nursing,Other 11th year schooling,Unknown education level,Unknown education level,No,No,Male,27,No,Dropout
Single,Journalism and Communication,Secondary education,Basic education 1st cycle,Basic education 2nd cycle,Yes,No,Male,26,No,Dropout
Single,Journalism and Communication,Secondary education,Secondary education,Supplementary accounting and administration,No,No,Male,20,No,Dropout
Single,Agronomy,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Male,28,No,Dropout
Single,Journalism and Communication,Secondary education,Basic education 3rd cycle,Basic education 2nd cycle,Yes,No,Male,19,No,Graduate
Single,Management Evening Program,Secondary education,Basic education 1st cycle,Basic education 3rd cycle,No,No,Male,47,No,Dropout
Divorced,Journalism and Communication,Other 11th year schooling,Basic education 1st cycle,Basic education 1st cycle,No,No,Male,55,No,Dropout
Single,Agronomy,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Male,39,No,Dropout
Married,Agronomy,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Male,35,No,Dropout
Single,Social Service,Secondary education,Basic education 1st cycle,9th year of schooling not completed,No,No,Male,32,No,Dropout
Single,Journalism and Communication,Secondary education,Higher education - degree,Other 11th year schooling,Yes,No,Male,20,No,Graduate
Single,Tourism,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Male,36,No,Graduate
Single,Management Evening Program,Basic education 3rd cycle,Basic education 2nd cycle,Basic education 3rd cycle,No,No,Male,34,No,Graduate
Single,Advertising and Marketing Management,Secondary education,Basic education 2nd cycle,Basic education 3rd cycle,Yes,No,Male,21,No,Dropout
Single,Management Evening Program,Secondary education,Basic education 1st cycle,Basic education 3rd cycle,No,No,Male,42,No,Dropout
Single,Agronomy,Basic education 3rd cycle,Basic education 1st cycle,Basic education 3rd cycle,No,No,Male,25,No,Dropout
Single,Journalism and Communication,Secondary education,Basic education 2nd cycle,Basic education 2nd cycle,Yes,No,Male,18,No,Dropout
Single,Journalism and Communication,Secondary education,Basic education 3rd cycle,Basic education 2nd cycle,No,No,Male,18,No,Graduate
Single,Social Service,Secondary education,Basic education 2nd cycle,Basic education 3rd cycle,Yes,No,Male,19,No,Graduate
Single,Veterinary Nursing,Secondary education,Higher education - degree,Basic education 3rd cycle,No,No,Male,34,No,Dropout
Single,Journalism and Communication,Secondary education,Secondary education,Secondary education,No,No,Male,20,No,Dropout
Single,Nursing,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Male,20,No,Dropout
Single,Nursing,Secondary education,Basic education 3rd cycle,Basic education 3rd cycle,No,No,Male,21,No,Graduate
Single,Agronomy,Technological specialization course,Secondary education,Basic education 3rd cycle,Yes,No,Male,19,No,Graduate
Single,Veterinary Nursing,Secondary education,Secondary education,Secondary education,No,No,Male,31,No,Dropout
Single,Advertising and Marketing Management,Secondary education,Secondary education,Basic education 1st cycle,No,No,Male,21,No,Graduate
Single,Management,Secondary education,Basic education 2nd cycle,Basic education 2nd cycle,No,No,Male,20,No,Graduate
Single,Nursing,Frequency of higher education,Secondary education,Basic education 3rd cycle,No,No,Male,22,No,Graduate
Single,Communication Design,Secondary education,Basic education 3rd cycle,Basic education 3rd cycle,Yes,Yes,Male,19,No,Dropout
Single,Equinculture,Secondary education,Secondary education,Secondary education,Yes,No,Male,41,No,Dropout
Single,Nursing,Basic education 3rd cycle,Unknown education level,Unknown education level,Yes,No,Male,27,No,Dropout
Single,Nursing,Secondary education,Secondary education,Secondary education,No,No,Female,19,No,Dropout
Single,Nursing,Secondary education,Secondary education,Secondary education,Yes,No,Female,20,Yes,Graduate
Single,Nursing,Frequency of higher education,Basic education 2nd cycle,Basic education 1st cycle,Yes,No,Female,19,No,Graduate
Married,Management Evening Program,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Female,35,No,Graduate
Single,Journalism and Communication,Secondary education,Basic education 3rd cycle,Other 11th year schooling,Yes,No,Female,22,No,Graduate
Single,Tourism,Secondary education,Secondary education,Basic education 3rd cycle,Yes,No,Female,20,No,Graduate
Single,Advertising and Marketing Management,Secondary education,Basic education 1st cycle,Basic education 2nd cycle,Yes,No,Female,18,No,Dropout
Single,Social Service,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Female,18,No,Graduate
Single,Nursing,Higher education - degree,Secondary education,Basic education 1st cycle,No,No,Female,30,No,Graduate
Single,Social Service,Secondary education,Basic education 2nd cycle,Basic education 2nd cycle,No,No,Female,18,No,Graduate
Single,Veterinary Nursing,Secondary education,Basic education 2nd cycle,Basic education 2nd cycle,No,No,Female,19,No,Graduate
Single,Oral Hygiene,Secondary education,Secondary education,Basic education 2nd cycle,Yes,No,Female,21,No,Graduate
Single,Management,Secondary education,Secondary education,Secondary education,Yes,No,Female,18,No,Graduate
Divorced,Veterinary Nursing,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Female,35,No,Dropout
Single,Nursing,Secondary education,Basic education 2nd cycle,Basic education 1st cycle,Yes,No,Male,18,No,Graduate
Single,Nursing,Secondary education,Basic education 2nd cycle,Secondary education,Yes,No,Male,20,No,Graduate
Married,Tourism,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Female,34,No,Graduate
Single,Nursing,Secondary education,Basic education 1st cycle,Basic education 2nd cycle,Yes,No,Female,22,No,Graduate
Married,Management,Secondary education,Basic education 2nd cycle,Basic education 1st cycle,Yes,No,Female,39,No,Dropout
Single,Nursing,Secondary education,Basic education 2nd cycle,Basic education 1st cycle,Yes,No,Female,19,No,Dropout
Divorced,Tourism,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Female,36,No,Graduate
Single,Nursing,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Female,21,No,Graduate
Married,Social Service,Secondary education,Basic education 2nd cycle,Basic education 2nd cycle,No,No,Female,42,No,Graduate
Single,Computer Science,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Female,34,No,Dropout
Married,Social Service Evening Program,Technological specialization course,Basic education 1st cycle,Basic education 3rd cycle,No,No,Female,33,No,Graduate
Single,Tourism,Secondary education,Secondary education,Basic education 3rd cycle,Yes,No,Female,20,No,Graduate
Single,Advertising and Marketing Management,Secondary education,7th year of schooling,8th year of schooling,Yes,No,Female,19,No,Graduate
Married,Management Evening Program,Higher education - degree,Basic education 1st cycle,Basic education 3rd cycle,No,No,Female,34,No,Dropout
Single,Management,Secondary education,Basic education 1st cycle,Basic education 1st cycle,Yes,No,Female,18,No,Graduate
Single,Social Service Evening Program,Secondary education,Basic education 2nd cycle,Basic education 1st cycle,No,No,Female,24,No,Graduate
Single,Basic Education,Secondary education,Basic education 3rd cycle,Other 11th year schooling,Yes,No,Female,18,No,Graduate
Single,Nursing,Secondary education,Secondary education,Secondary education,Yes,No,Female,21,No,Graduate
Single,Social Service,Secondary education,Basic education 2nd cycle,Secondary education,Yes,No,Female,19,No,Graduate
Single,Nursing,Secondary education,Basic education 2nd cycle,Basic education 3rd cycle,No,No,Female,19,No,Graduate
Single,Social Service,Secondary education,Basic education 3rd cycle,Basic education 3rd cycle,Yes,No,Female,18,No,Graduate
Divorced,Social Service Evening Program,Secondary education,Basic education 1st cycle,Basic education 1st cycle,No,No,Female,38,No,Graduate
Single,Nursing,Secondary education,Basic education 3rd cycle,Secondary education,Yes,No,Female,19,No,Graduate
Single,Journalism and Communication,Secondary education,Basic education 2nd cycle,Basic education 1st cycle,Yes,No,Female,18,No,Dropout
Single,Animation and Multimedia Design,Secondary education,Basic education 3rd cycle,Basic education 1st cycle,Yes,No,Female,18,No,Graduate
Single,Journalism and Communication,Secondary education,Secondary education,Secondary education,No,No,Female,18,Yes,Graduate
